"id","name","business_status","formatted_address","city","website","geometry_location_lat","geometry_location_lng","geometry_viewport_northeast_lat","geometry_viewport_northeast_lng","geometry_viewport_southwest_lat","geometry_viewport_southwest_lng","opening_hours_open_now","place_id","plus_code_compound_code","plus_code_global_code","price_level","rating","reference","types","user_ratings_total","normalized_name","master_business_id"
1146,"Prime Steak + Raw Bar","OPERATIONAL","390 Brant St, Burlington, ON L7R 4J4, Canada"," Burlington","https://www.primesteakrawbar.com/","43.32518000","-79.79770000","43.32661000","-79.79640000","43.32391000","-79.79910000",False,"ChIJFZb5G56fLIgRGn4e2pdeBgE","86G2+3W Burlington, Ontario","87M286G2+3W",NULL,"4.9","ChIJFZb5G56fLIgRGn4e2pdeBgE","restaurant",110,"prime steak + raw bar",569
1147,"NISI Greek Taverna Burlington","OPERATIONAL","1455 Lakeshore Rd., Burlington, ON L7S 2J1, Canada"," Burlington","https://www.nisigreektaverna.com/","43.32408000","-79.79700000","43.32537000","-79.79570000","43.32267000","-79.79840000",False,"ChIJd9aKvDmfLIgRtMD3XK7kNNo","86F3+J6 Burlington, Ontario","87M286F3+J6",NULL,"4.6","ChIJd9aKvDmfLIgRtMD3XK7kNNo","restaurant",279,"nisi greek taverna burlington",146
1148,"Cima Enoteca","OPERATIONAL","1200 Brant St B1, Burlington, ON L7P 5C6, Canada"," Burlington","https://www.cimaenoteca.ca/","43.34297000","-79.82470000","43.34427000","-79.82320000","43.34157000","-79.82590000",False,"ChIJH28pawNhK4gRJ0Y1rUQdt6M","85VG+54 Burlington, Ontario","87M285VG+54",NULL,"4.6","ChIJH28pawNhK4gRJ0Y1rUQdt6M","restaurant",207,"cima enoteca",65
1149,"radius on Brant","OPERATIONAL","455 Brant St, Burlington, ON L7R 2G3, Canada"," Burlington","https://www.radius.ca/","43.32685000","-79.79910000","43.32812000","-79.79790000","43.32542000","-79.80060000",False,"ChIJbyXoqkKfLIgRNYzCRb3GaoY","86G2+P8 Burlington, Ontario","87M286G2+P8",NULL,"4.2","ChIJbyXoqkKfLIgRNYzCRb3GaoY","restaurant",59,"radius on brant",641
1150,"Sandwich Station","OPERATIONAL","399 Elizabeth St Unit # 6, Burlington, ON L7R 0A4, Canada"," Burlington","https://www.sandwichstation.com/","43.32548000","-79.79490000","43.32678000","-79.79360000","43.32408000","-79.79630000",True,"ChIJA9rAasafLIgRslAZFiMT-lQ","86G4+52 Burlington, Ontario","87M286G4+52",NULL,"4.7","ChIJA9rAasafLIgRslAZFiMT-lQ","restaurant",66,"sandwich station",572
1151,"Sandwich Empire","OPERATIONAL","3300 Fairview St, Burlington, ON L7R 2V8, Canada"," Burlington","https://www.sandwichempire.ca/","43.35338000","-79.78590000","43.35481000","-79.78470000","43.35211000","-79.78740000",True,"ChIJk7R2EAFhK4gRDLIoNjvQg_8","9637+9J Burlington, Ontario","87M29637+9J",NULL,"3.2","ChIJk7R2EAFhK4gRDLIoNjvQg_8","restaurant",9,"sandwich empire",496
1152,"New York Fries Burlington Mall","OPERATIONAL","777 Guelph Line Unit G7, Burlington, ON L7R 3N2, Canada"," Burlington","https://www.newyorkfries.com/","43.34888000","-79.79520000","43.35032000","-79.79360000","43.34762000","-79.79630000",True,"ChIJk5kjlc9hK4gRdL0nfBdrovY","86X3+HW Burlington, Ontario","87M286X3+HW",NULL,"4.1","ChIJk5kjlc9hK4gRdL0nfBdrovY","restaurant",54,"new york fries burlington mall",784
1153,"HEAL Wellness","OPERATIONAL","399 John St, Burlington, ON L7R 2L6, Canada"," Burlington","https://www.healwellness.com/","43.32535000","-79.79560000","43.32657000","-79.79430000","43.32387000","-79.79700000",True,"ChIJ381qNOifLIgREfSB8XL3H5Q","86G3+4Q Burlington, Ontario","87M286G3+4Q",NULL,"4.4","ChIJ381qNOifLIgREfSB8XL3H5Q","restaurant",54,"heal wellness",119
1154,"The Dickens","OPERATIONAL","423 Elizabeth St, Burlington, ON L7R 2L8, Canada"," Burlington","https://www.dickenspub.ca/","43.32625000","-79.79600000","43.32765000","-79.79480000","43.32496000","-79.79750000",False,"ChIJdcOAXyWeLIgRzYNIHDc0uBw","86G3+FJ Burlington, Ontario","87M286G3+FJ",NULL,"3.9","ChIJdcOAXyWeLIgRzYNIHDc0uBw","restaurant",826,"the dickens",608
1155,"Draftco","OPERATIONAL","5063 N Service Rd, Burlington, ON L7L 5H6, Canada"," Burlington","https://www.draftco.ca/","43.38466000","-79.77000000","43.38587000","-79.76850000","43.38317000","-79.77120000",NULL,"ChIJ0dK6Q3dhK4gRsxCX8xV9gwg","96MH+VX Burlington, Ontario","87M296MH+VX",NULL,"0.0","ChIJ0dK6Q3dhK4gRsxCX8xV9gwg","restaurant",0,"draftco",672
1156,"B&B Taps & Grill","OPERATIONAL","2020 Lakeshore Rd., Burlington, ON L7R 4G8, Canada"," Burlington","https://www.bbtapsandgrill.com/","43.32424000","-79.79530000","43.32571000","-79.79400000","43.32301000","-79.79670000",NULL,"ChIJAQDAETCeLIgRaN0YxdPbJJc","86F3+MV Burlington, Ontario","87M286F3+MV",NULL,"0.0","ChIJAQDAETCeLIgRaN0YxdPbJJc","restaurant",0,"b&b taps & grill",261
1157,"Mount Royal Pizza","OPERATIONAL","2053 Mt Forest Dr, Burlington, ON L7P 1H4, Canada"," Burlington","https://www.mountroyalpizza.ca/","43.34799000","-79.82740000","43.34924000","-79.82600000","43.34654000","-79.82870000",False,"ChIJ9xz2LlthK4gR95suvDiFX8M","85XF+52 Burlington, Ontario","87M285XF+52",NULL,"4.3","ChIJ9xz2LlthK4gR95suvDiFX8M","restaurant",102,"mount royal pizza",269
1158,"RAPiZZA Burlington","OPERATIONAL","Unit A3 + A4 At, 5230 Dundas St, Burlington, ON L7R 3X4, Canada"," Burlington","https://www.rapizza.ca/","43.41213000","-79.80140000","43.41363000","-79.80020000","43.41093000","-79.80290000",False,"ChIJNwb5IS9nK4gR1MfikG8Vkdw","C56X+VF Burlington, Ontario","87M2C56X+VF",NULL,"4.6","ChIJNwb5IS9nK4gR1MfikG8Vkdw","meal_delivery",96,"rapizza burlington",875
1159,"Pane Fresco at Fortinos","OPERATIONAL","1059 Plains Rd E, Burlington, ON L7T 4K1, Canada"," Burlington","https://pane-fresco.ca/","43.32693000","-79.83090000","43.32816000","-79.82930000","43.32546000","-79.83200000",True,"ChIJ0eBAyqOdLIgR2uy3Ol20Xds","85G9+QJ Burlington, Ontario","87M285G9+QJ",NULL,"4.7","ChIJ0eBAyqOdLIgR2uy3Ol20Xds","restaurant",10,"pane fresco at fortinos",28
1160,"Oven 360 Burlington","OPERATIONAL","3121 Appleby Line Unit 4-5, Burlington, ON L7M 0V7, Canada"," Burlington","https://www.oven360.com/","43.40945000","-79.81100000","43.41061000","-79.80970000","43.40791000","-79.81240000",False,"ChIJ7UkVWrdhK4gRpUceMJA2TdI","C55Q+QJ Burlington, Ontario","87M2C55Q+QJ",NULL,"4.8","ChIJ7UkVWrdhK4gRpUceMJA2TdI","restaurant",199,"oven 360 burlington",473
1161,"Papa John's Pizza","OPERATIONAL","756 Guelph Line, Burlington, ON L7R 3N5, Canada"," Burlington","https://www.papajohns.ca/","43.34555000","-79.79590000","43.34703000","-79.79440000","43.34433000","-79.79710000",False,"ChIJIZ68i89hK4gRAtP3X03psBA","86W3+6M Burlington, Ontario","87M286W3+6M",NULL,"3.9","ChIJIZ68i89hK4gRAtP3X03psBA","restaurant",317,"papa john's pizza",778
1162,"Papa Johns Pizza","OPERATIONAL","2025 William O'Connell Blvd Unit 12, Burlington, ON L7M 4E4, Canada"," Burlington","https://www.papajohns.ca/","43.38421000","-79.80180000","43.38549000","-79.80060000","43.38279000","-79.80330000",False,"ChIJqwwtoyxhK4gRYz5rl1ZvuAU","95MX+M7 Burlington, Ontario","87M295MX+M7",NULL,"3.4","ChIJqwwtoyxhK4gRYz5rl1ZvuAU","restaurant",127,"papa johns pizza",268
1163,"Masemo Pizza by Paramount","OPERATIONAL","2535 Appleby Line, Burlington, ON L7L 0B6, Canada"," Burlington","https://www.masemo.ca/","43.40751000","-79.80620000","43.40892000","-79.80470000","43.40622000","-79.80740000",NULL,"ChIJ__9P4TVhK4gRuSSq924Gu1o","C55V+2G Burlington, Ontario","87M2C55V+2G",NULL,"0.0","ChIJ__9P4TVhK4gRuSSq924Gu1o","restaurant",0,"masemo pizza by paramount",404
1164,"Pane Fresco at Fortinos","OPERATIONAL","5111 New St, Burlington, ON L7L 1V2, Canada"," Burlington",NULL,"43.36923000","-79.75350000","43.37044000","-79.75200000","43.36774000","-79.75470000",True,"ChIJN9vUut9hK4gRFZY_-63G-s0","969W+MJ Burlington, Ontario","87M2969W+MJ",NULL,"3.7","ChIJN9vUut9hK4gRFZY_-63G-s0","restaurant",3,"pane fresco at fortinos",28
1165,"Pane Fresco at Fortinos","OPERATIONAL","2515 Appleby Line, Burlington, ON L7L 0B6, Canada"," Burlington",NULL,"43.40741000","-79.80490000","43.40872000","-79.80370000","43.40603000","-79.80640000",True,"ChIJt2y11jVhK4gRvJNgMutWZW8","C54W+X2 Burlington, Ontario","87M2C54W+X2",NULL,"3.6","ChIJt2y11jVhK4gRvJNgMutWZW8","supermarket",5,"pane fresco at fortinos",28
1166,"Tezgah Gourmet Burgers & Wood Fire Pizza","OPERATIONAL","3040 New St, Burlington, ON L7N 1M5, Canada"," Burlington","https://www.tezgah.ca/","43.33909000","-79.78390000","43.34044000","-79.78260000","43.33774000","-79.78530000",False,"ChIJt8jsItVhK4gR_wACvwyvwew","86Q8+JC Burlington, Ontario","87M286Q8+JC",NULL,"4.9","ChIJt8jsItVhK4gR_wACvwyvwew","restaurant",87,"tezgah gourmet burgers & wood fire pizza",451
1167,"Pane Fresco at Fortinos","OPERATIONAL","2025 Guelph Line, Burlington, ON L7P 4M8, Canada"," Burlington",NULL,"43.36678000","-79.82250000","43.36790000","-79.82080000","43.36520000","-79.82350000",True,"ChIJKdwAABdhK4gR4602XcJT6gc","958H+P2 Burlington, Ontario","87M2958H+P2",NULL,"3.5","ChIJKdwAABdhK4gR4602XcJT6gc","restaurant",10,"pane fresco at fortinos",28
1168,"Pomelo Asian Cuisine","OPERATIONAL","2405 Fairview St, Burlington, ON L7R 2E3, Canada"," Burlington","https://www.pomeloasiancuisine.com/","43.34613000","-79.79960000","43.34733000","-79.79810000","43.34463000","-79.80080000",False,"ChIJ-YqiA8VhK4gR-L6k_P3FXSg","86W2+F4 Burlington, Ontario","87M286W2+F4",NULL,"4.2","ChIJ-YqiA8VhK4gR-L6k_P3FXSg","restaurant",345,"pomelo asian cuisine",352
1169,"Ho Lee Chow Fast Food Chain","OPERATIONAL","777 Guelph Line, Burlington, ON L7R 3N2, Canada"," Burlington","https://www.holeechow.com/","43.34851000","-79.79360000","43.34962000","-79.79240000","43.34692000","-79.79640000",False,"ChIJ1SYKm8VhK4gRipFOUBcCSm4","86X4+CH Burlington, Ontario","87M286X4+CH",NULL,"5.0","ChIJ1SYKm8VhK4gRipFOUBcCSm4","restaurant",2,"ho lee chow fast food chain",789
1170,"M2GO by Mandarin (Burlington)","OPERATIONAL","4490 Fairview St, Burlington, ON L7L 5P9, Canada"," Burlington","https://www.m2go.ca/","43.37265000","-79.76180000","43.37412000","-79.76040000","43.37142000","-79.76310000",False,"ChIJ7xR9mKthK4gR_CkD8xVpazc","96FQ+37 Burlington, Ontario","87M296FQ+37",NULL,"3.9","ChIJ7xR9mKthK4gR_CkD8xVpazc","restaurant",157,"m2go by mandarin (burlington)",630
1171,"Burger Factory","OPERATIONAL","2465 Appleby Line Unit D6, Burlington, ON L7L 0B6, Canada"," Burlington","https://www.burgerfactory.ca/","43.40565000","-79.80570000","43.40711000","-79.80440000","43.40442000","-79.80710000",False,"ChIJ6WYMYPBhK4gRECaxBPvDSDM","C54V+7P Burlington, Ontario","87M2C54V+7P",NULL,"4.5","ChIJ6WYMYPBhK4gRECaxBPvDSDM","restaurant",755,"burger factory",381
1172,"Sam's Grill Burlington","OPERATIONAL","3017 New St, Burlington, ON L7R 1K3, Canada"," Burlington","https://www.samsgrill.ca/","43.33957000","-79.78590000","43.34089000","-79.78440000","43.33819000","-79.78710000",False,"ChIJMeWtJQhhK4gREre3YVtI9gE","86Q7+RM Burlington, Ontario","87M286Q7+RM",NULL,"4.7","ChIJMeWtJQhhK4gREre3YVtI9gE","meal_takeaway",351,"sam's grill burlington",445
1173,"Meltwich Burlington","OPERATIONAL","676 Appleby Line E110, Burlington, ON L7L 6J9, Canada"," Burlington","https://www.meltwich.ca/","43.37151000","-79.76230000","43.37294000","-79.76090000","43.37024000","-79.76360000",False,"ChIJL2QD7kNhK4gRxYIQXQdl-wQ","96CQ+J3 Burlington, Ontario","87M296CQ+J3",NULL,"4.0","ChIJL2QD7kNhK4gRxYIQXQdl-wQ","restaurant",334,"meltwich burlington",756
1174,"Burlington Convention Centre","OPERATIONAL","1120 Burloak Dr, Burlington, ON L7L 6P8, Canada"," Burlington","https://www.btownsound.ca/","43.39807000","-79.76130000","43.39945000","-79.75990000","43.39675000","-79.76260000",False,"ChIJWxIpJLhgK4gRctxfz3c4ICA","96XQ+6F Burlington, Ontario","87M296XQ+6F",NULL,"4.4","ChIJWxIpJLhgK4gRctxfz3c4ICA","food",727,"burlington convention centre",44
1175,"Pinty's Delicious Food","OPERATIONAL","5063 N Service Rd, Burlington, ON L7L 5H6, Canada"," Burlington","https://www.pintys.com/","43.38466000","-79.77000000","43.38587000","-79.76850000","43.38317000","-79.77120000",NULL,"ChIJBYbGze5gK4gRB6slYFNT6RM","96MH+VX Burlington, Ontario","87M296MH+VX",NULL,"0.0","ChIJBYbGze5gK4gRB6slYFNT6RM","restaurant",0,"pinty's delicious food",673
1176,"Church's Texas Chicken","OPERATIONAL","4521 Dundas St, Burlington, ON L7M 5B4, Canada"," Burlington","https://www.churchschicken.ca/","43.40754000","-79.81010000","43.40901000","-79.80870000","43.40631000","-79.81140000",False,"ChIJlV-SOHRhK4gR_27uP3bo0FE","C55Q+2W Burlington, Ontario","87M2C55Q+2W",NULL,"4.3","ChIJlV-SOHRhK4gR_27uP3bo0FE","restaurant",374,"church's texas chicken",639
1177,"Fortino's Fish Department","OPERATIONAL","2025 Guelph Line, Burlington, ON L7P 4M8, Canada"," Burlington","https://www.fortinos.ca/","43.36678000","-79.82250000","43.36790000","-79.82080000","43.36520000","-79.82350000",True,"ChIJm6jj15hhK4gRjzgLD2SPTPg","958H+P2 Burlington, Ontario","87M2958H+P2",NULL,"5.0","ChIJm6jj15hhK4gRjzgLD2SPTPg","grocery_or_supermarket",2,"fortino's fish department",263
1178,"MAC'S SUSHI","OPERATIONAL","Canada, Ontario, Burlington, Maple Ave, CAUNIT F3Aé‚®æ”¿ç¼–ç : L7S 2J8"," Burlington","https://www.macssushi.com/","43.32587000","-79.82070000","43.32664000","-79.81900000","43.32394000","-79.82170000",True,"ChIJCSgtdSSfLIgRn4jNtDi2NYg","85GH+8P Burlington, Ontario","87M285GH+8P",NULL,"4.4","ChIJCSgtdSSfLIgRn4jNtDi2NYg","restaurant",24,"mac's sushi",859
1179,"Teriyaki Experience","OPERATIONAL","900 Maple Ave, Burlington, ON L7S 2J8, Canada"," Burlington","https://www.teriyakiexperience.com/","43.32559000","-79.82060000","43.32652000","-79.81890000","43.32382000","-79.82160000",False,"ChIJr1b8rw-eLIgRNcsxdpxW96c","85GH+6Q Burlington, Ontario","87M285GH+6Q",NULL,"3.5","ChIJr1b8rw-eLIgRNcsxdpxW96c","restaurant",86,"teriyaki experience",831
1180,"Oh Bombay - Burlington","OPERATIONAL","671 Appleby Line, Burlington, ON L7L 2Y5, Canada"," Burlington","https://ohbombay.com/","43.37311000","-79.76070000","43.37442000","-79.75950000","43.37172000","-79.76220000",False,"ChIJ8XOnshNhK4gR06RAvSQdgw0","96FQ+6P Burlington, Ontario","87M296FQ+6P",NULL,"4.4","ChIJ8XOnshNhK4gR06RAvSQdgw0","meal_delivery",539,"oh bombay - burlington",753
1181,"Avani Asian Indian Bistro","OPERATIONAL","2535 Appleby Line, Burlington, ON L7L 0B6, Canada"," Burlington","https://www.avanibistro.com/","43.40747000","-79.80610000","43.40889000","-79.80470000","43.40619000","-79.80740000",False,"ChIJZfSk9BlhK4gRASlP4J_vfX8","C54V+XG Burlington, Ontario","87M2C54V+XG",NULL,"4.8","ChIJZfSk9BlhK4gRASlP4J_vfX8","restaurant",16,"avani asian indian bistro",403
1182,"Bombay Frankies - Burlington","OPERATIONAL","2465 Appleby Line D1-C, Burlington, ON L7L 0B6, Canada"," Burlington","https://bombayfrankies.com/","43.40574000","-79.80560000","43.40716000","-79.80440000","43.40446000","-79.80710000",False,"ChIJK-1CdWthK4gRljptQRmhreQ","C54V+7P Burlington, Ontario","87M2C54V+7P",NULL,"4.3","ChIJK-1CdWthK4gRljptQRmhreQ","restaurant",83,"bombay frankies - burlington",379
1183,"Lot 88 Steakhouse & Bar","OPERATIONAL","2020 Appleby Line, Burlington, ON L7L 6M6, Canada"," Burlington","https://lot88.ca/","43.39385000","-79.79420000","43.39524000","-79.79280000","43.39254000","-79.79550000",False,"ChIJt0Sge9hhK4gR7x3apArzl9M","96V4+G8 Burlington, Ontario","87M296V4+G8",NULL,"4.4","ChIJt0Sge9hhK4gR7x3apArzl9M","restaurant",176,"lot 88 steakhouse & bar",260
1184,"Duck Donuts","OPERATIONAL","5010 Pinedale Ave Unit 1001A, Burlington, ON L7L 0G3, Canada"," Burlington","https://www.duckdonuts.com/","43.36935000","-79.75560000","43.37070000","-79.75410000","43.36800000","-79.75680000",True,"ChIJBz6gRiZhK4gR2orqJpABG1M","969V+PQ Burlington, Ontario","87M2969V+PQ",NULL,"4.5","ChIJBz6gRiZhK4gR2orqJpABG1M","cafe",274,"duck donuts",670
1185,"Kawartha Dairy","OPERATIONAL","3465 Fairview St, Burlington, ON L7N 2R4, Canada"," Burlington","https://kawarthadairy.com/","43.35821000","-79.78200000","43.35952000","-79.78080000","43.35682000","-79.78350000",True,"ChIJj1FMdwBhK4gRqI3hI7NEHSM","9659+76 Burlington, Ontario","87M29659+76",NULL,"4.7","ChIJj1FMdwBhK4gRqI3hI7NEHSM","food",175,"kawartha dairy",524
1186,"Christy's Gourmet Gifts","OPERATIONAL","3530 Mainway, Burlington, ON L7M 1A8, Canada"," Burlington","https://christysgourmetgifts.com/","43.37088000","-79.79530000","43.37227000","-79.79400000","43.36957000","-79.79670000",False,"ChIJF-zizadhK4gRYlm0tZJd6ZI","96C3+9V Burlington, Ontario","87M296C3+9V",NULL,"5.0","ChIJF-zizadhK4gRYlm0tZJd6ZI","food",59,"christy's gourmet gifts",542
1187,"Laura Secord","OPERATIONAL","777 Guelph Line B14, Burlington, ON L7R 3N2, Canada"," Burlington","https://www.laurasecord.ca/","43.34835000","-79.79350000","43.34941000","-79.79180000","43.34671000","-79.79450000",False,"ChIJk5kjlc9hK4gRNDYxmAGadQc","86X4+8H Burlington, Ontario","87M286X4+8H",NULL,"3.7","ChIJk5kjlc9hK4gRNDYxmAGadQc","food",22,"laura secord",780
1188,"Fortinos Burlington Guelph Line","OPERATIONAL","2025 Guelph Line, Burlington, ON L7P 4M8, Canada"," Burlington","https://www.fortinos.ca/","43.36678000","-79.82250000","43.36790000","-79.82080000","43.36520000","-79.82350000",True,"ChIJxVQ_b49hK4gROLzcvhbEPcc","958H+P2 Burlington, Ontario","87M2958H+P2",NULL,"4.3","ChIJxVQ_b49hK4gROLzcvhbEPcc","grocery_or_supermarket",1885,"fortinos burlington guelph line",27
1189,"Purdys Chocolatier","OPERATIONAL","Mapleview Shopping Centre, 900 Maple Ave Unit 112, Burlington, ON L7S 2J8, Canada"," Burlington","https://www.purdys.com/","43.32593000","-79.82000000","43.32728000","-79.81850000","43.32458000","-79.82120000",False,"ChIJ1U6-0w-eLIgRthMGufsXJQE","85GJ+92 Burlington, Ontario","87M285GJ+92",NULL,"4.3","ChIJ1U6-0w-eLIgRthMGufsXJQE","food",60,"purdys chocolatier",868
1190,"Jusjerk Caribbean Restaurant","OPERATIONAL","3300 Fairview St, Burlington, ON L7N 3N7, Canada"," Burlington","https://www.jusjerk.ca/","43.35342000","-79.78610000","43.35477000","-79.78470000","43.35207000","-79.78740000",False,"ChIJw9Oyco9hK4gRYabV7SW83Zk","9637+8J Burlington, Ontario","87M29637+8J",NULL,"4.7","ChIJw9Oyco9hK4gRYabV7SW83Zk","restaurant",356,"jusjerk caribbean restaurant",495
1191,"Chef's Door - Premium Shawarma","OPERATIONAL","1250 Brant St, Burlington, ON L7P 1X8, Canada"," Burlington","https://www.chefsdoor.com/","43.34266000","-79.82870000","43.34406000","-79.82730000","43.34136000","-79.83000000",False,"ChIJ2zxjKFFhK4gRGNZaTSx32Ao","85VC+3G Burlington, Ontario","87M285VC+3G",NULL,"4.6","ChIJ2zxjKFFhK4gRGNZaTSx32Ao","restaurant",360,"chef's door - premium shawarma",94
1192,"Nature's Emporium","OPERATIONAL","2180 Itabashi Way, Burlington, ON L7M 5A5, Canada"," Burlington","https://www.naturesemporium.com/","43.38792000","-79.79500000","43.38914000","-79.79360000","43.38644000","-79.79630000",True,"ChIJfRkx7BlhK4gRktWcw8dY4Ss","96Q3+5X Burlington, Ontario","87M296Q3+5X",NULL,"4.4","ChIJfRkx7BlhK4gRktWcw8dY4Ss","cafe",675,"nature's emporium",306
1193,"ECS Coffee - Burlington","OPERATIONAL","3100 Harvester Rd #6, Burlington, ON L7N 3W8, Canada"," Burlington","https://www.ecscoffee.com/","43.35289000","-79.79710000","43.35445000","-79.79580000","43.35051000","-79.79850000",False,"ChIJzz67r_phK4gRMLlkXqIdn3k","9633+54 Burlington, Ontario","87M29633+54",NULL,"4.7","ChIJzz67r_phK4gRMLlkXqIdn3k","food",572,"ecs coffee - burlington",466
1194,"Marilu's Market","OPERATIONAL","4025 New St, Burlington, ON L7L 1S8, Canada"," Burlington","https://www.marilusmarket.ca/","43.35402000","-79.76950000","43.35533000","-79.76800000","43.35263000","-79.77070000",True,"ChIJGXbUJUdgK4gR2n0B8rNxY_I","963J+J5 Burlington, Ontario","87M2963J+J5",NULL,"4.5","ChIJGXbUJUdgK4gR2n0B8rNxY_I","supermarket",839,"marilu's market",583
1195,"Longo's Walkers Line","OPERATIONAL","2900 Walkers Line, Burlington, ON L7M 4M8, Canada"," Burlington","https://www.longos.com/","43.39023000","-79.82260000","43.39160000","-79.82150000","43.38890000","-79.82420000",True,"ChIJufr_k2ZhK4gRFhu9uT-FQFE","95RG+3X Burlington, Ontario","87M295RG+3X",NULL,"4.1","ChIJufr_k2ZhK4gRFhu9uT-FQFE","supermarket",308,"longo's walkers line",432
1196,"Fortinos Burlington Plains","OPERATIONAL","1059 Plains Rd E, Burlington, ON L7T 4K1, Canada"," Burlington","https://www.fortinos.ca/","43.32681000","-79.83120000","43.32811000","-79.82950000","43.32541000","-79.83220000",True,"ChIJJ29wXgieLIgRb6-RKyYccfU","85G9+PG Burlington, Ontario","87M285G9+PG",NULL,"4.3","ChIJJ29wXgieLIgRb6-RKyYccfU","grocery_or_supermarket",2119,"fortinos burlington plains",27
1197,"Longo's Fairview","OPERATIONAL","1225 Fairview St, Burlington, ON L7S 1Y3, Canada"," Burlington","https://www.longos.com/","43.33031000","-79.82030000","43.33161000","-79.81890000","43.32891000","-79.82160000",True,"ChIJ86JlHwWeLIgRqov6S0wiASs","85JH+4V Burlington, Ontario","87M285JH+4V",NULL,"4.2","ChIJ86JlHwWeLIgRqov6S0wiASs","supermarket",433,"longo's fairview",81
1198,"Michael's NOFRILLS Burlington","OPERATIONAL","2400 Guelph Line, Burlington, ON L7P 4M7, Canada"," Burlington","https://www.nofrills.ca/","43.37415000","-79.83690000","43.37547000","-79.83550000","43.37278000","-79.83820000",True,"ChIJOav7uytiK4gRgZtUCbw7jGc","95F7+J6 Burlington, Ontario","87M295F7+J6",NULL,"4.2","ChIJOav7uytiK4gRgZtUCbw7jGc","grocery_or_supermarket",1053,"michael's nofrills burlington",349
1199,"Fortinos Burlington New Street","OPERATIONAL","5111 New St, Burlington, ON L7L 1V2, Canada"," Burlington","https://www.fortinos.ca/","43.36947000","-79.75330000","43.37102000","-79.75230000","43.36832000","-79.75500000",True,"ChIJS6ncl2JgK4gRR3RNRLvzVT4","969W+QM Burlington, Ontario","87M2969W+QM",NULL,"4.4","ChIJS6ncl2JgK4gRR3RNRLvzVT4","grocery_or_supermarket",1428,"fortinos burlington new street",27
1200,"Daniel's NOFRILLS Burlington","OPERATIONAL","571 Brant St, Burlington, ON L7R 2G6, Canada"," Burlington","https://www.nofrills.ca/","43.32942000","-79.80190000","43.33071000","-79.80050000","43.32801000","-79.80320000",True,"ChIJu16UjyOeLIgR0Hzw5Ipji1o","85HX+Q6 Burlington, Ontario","87M285HX+Q6",NULL,"4.0","ChIJu16UjyOeLIgR0Hzw5Ipji1o","grocery_or_supermarket",1835,"daniel's nofrills burlington",707
